,Positive,Negative,Proportion
"('VT27', '20180222-71WIooPA-VV__R2F19_RN2RP2')",6,65229,9.197516670498966e-05
"('VT24', '20180222-71WIooPA-VV__R2F18_RN2RP1')",6,64151,9.352058232149259e-05
"('VT23', '20180222-71WIooPA-VV__R2F20_RN2RP3')",6,63924,9.385265133740028e-05
"('VT23', '20180222-71WIooPA-VV__R2F19_RN2RP2')",6,63922,9.385558753597797e-05
"('VT26', '20180222-71WIooPA-VV__R2F20_RN2RP3')",6,63442,9.456562854621106e-05
"('VT32', '20180222-71WIooPA-VV__R2F19_RN2RP2')",5,51110,9.781864423359092e-05
"('VT46', '20180222-71WIooPA-VV__R2F19_RN2RP2')",5,50104,9.978247420623042e-05
"('VT35', '20180222-71WIooPA-VV__R2F20_RN2RP3')",6,58403,0.0001027238952901094
"('VT35', '20180222-71WIooPA-VV__R2F18_RN2RP1')",6,58403,0.0001027238952901094
"('VT20', '20180222-71WIooPA-VV__R2F19_RN2RP2')",7,67439,0.00010378673309017584
"('VT29', '20180222-71WIooPA-VV__R2F19_RN2RP2')",6,57062,0.00010513773042685918
"('VT22', '20180222-71OOooPA-VV__R5F2_RN1RP2')",7,65711,0.00010651571867677044
"('VT19', '20180222-71WIooPA-VV__R2F19_RN2RP2')",7,65500,0.00010685880898224617
"('VT25', '20180222-71OOooPA-VV__R5F2_RN1RP2')",7,65274,0.0001072287495595962
"('VT25', '20180222-71WIooPA-VV__R2F19_RN2RP2')",7,65265,0.00010724353474690526
"('VT24', '20180222-71WIooPA-VV__R2F19_RN2RP2')",7,64149,0.00010910904669867199
"('VT23', '20180222-71OOooPA-VV__R5F2_RN1RP2')",7,63933,0.00010947763528307789
"('VT33', '20180222-71WIooPA-VV__R2F18_RN2RP1')",5,44826,0.00011152996810242912
"('VT33', '20180222-71WIooPA-VV__R2F20_RN2RP3')",5,44825,0.00011153245594467991
"('VT34', '20180222-71WIooPA-VV__R2F20_RN2RP3')",6,52823,0.00011357398398606826
"('VT32', '20180222-71WIooPA-VV__R2F18_RN2RP1')",6,51110,0.00011738007668831677
"('VT6', '20180222-70OOooVH-VT__R7F4_RN1RP3')",4,33764,0.00011845534233593936
"('VT16', '20180222-70OOooVH-VT__R7F4_RN1RP3')",4,33763,0.00011845885035685729
"('VT20', '20180222-71WIooPA-VV__R2F18_RN2RP1')",8,67441,0.00011860813355275838
"('VT31', '20180222-71WIooPA-VV__R2F18_RN2RP1')",6,50510,0.0001187742497426558
"('VT31', '20180222-71WIooPA-VV__R2F19_RN2RP2')",6,50506,0.00011878365536902122
"('VT9', '20180222-70OOooVH-VT__R7F4_RN1RP3')",4,33633,0.00011891666914409728
"('VT36', '20180222-71WIooPA-VV__R2F20_RN2RP3')",5,41023,0.00012186799259042605
"('VT19', '20180222-71OOooPA-VV__R5F3_RN1RP3')",8,65504,0.00012211503236048357
"('VT43', '20180222-71WIooPA-VV__R2F18_RN2RP1')",6,49109,0.00012216227221826327
"('VT21', '20180222-71WIooPA-VV__R2F20_RN2RP3')",8,65252,0.0001225865767698437
"('VT23', '20180222-71OOooPA-VV__R5F3_RN1RP3')",8,63932,0.00012511729746637472
"('VT28', '20180222-71WIooPA-VV__R2F20_RN2RP3')",6,47701,0.00012576770704508772
"('VT26', '20180222-71WIooPA-VV__R2F18_RN2RP1')",8,63440,0.00012608750472828143
"('VT44', '20180222-71WIooPA-VV__R2F20_RN2RP3')",7,54488,0.00012845215157353886
"('VT48', '20180222-71WIooPA-VV__R2F18_RN2RP1')",6,43945,0.00013651566517257856
"('VT26', '20180222-71OOooPA-VV__R5F1_RN1RP1')",9,63442,0.0001418417361428504
"('VT40', '20180222-71WIooPA-VV__R2F18_RN2RP1')",7,49325,0.00014189572691153816
"('VT36', '20180222-71WIooPA-VV__R2F19_RN2RP2')",6,41015,0.00014626654640306183
"('VT49', '20180222-71WIooPA-VV__R2F18_RN2RP1')",7,47258,0.00014810113191579392
"('VT2', '20180222-70OOooVH-VT__R7F4_RN1RP3')",5,33615,0.000148720999405116
"('VT34', '20180222-71WIooPA-VV__R2F18_RN2RP1')",8,52820,0.0001514348451578708
"('VT25', '20180222-71OOooPA-VV__R5F1_RN1RP1')",10,65271,0.0001531839279422803
"('VT21', '20180222-71OOooPA-VV__R5F1_RN1RP1')",10,65252,0.00015322852502221813
"('VT27', '20180222-71OOooPA-VV__R5F2_RN1RP2')",10,65235,0.0001532684496896314
"('VT35', '20180222-71OOooPA-VV__R5F1_RN1RP1')",9,58406,0.00015407001626294617
"('VT4', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",1,6475,0.00015441630636195183
"('VT18', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",1,6440,0.0001552553951249806
"('VT24', '20180222-71OOooPA-VV__R5F3_RN1RP3')",10,64147,0.00015586763720248765
"('VT33', '20180222-71WIooPA-VV__R2F19_RN2RP2')",7,44819,0.00015615937179315576
"('VT1', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",1,6391,0.00015644555694618273
"('VT32', '20180222-71WIooPA-VV__R2F20_RN2RP3')",8,51108,0.0001565067689177557
"('VT13', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",1,6279,0.0001592356687898089
"('VT17', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",1,6222,0.0001606941989394183
"('VT15', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",1,6180,0.00016178611875101117
"('VT40', '20180222-71WIooPA-VV__R2F19_RN2RP2')",8,49322,0.00016217311980539224
"('VT14', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",1,6153,0.00016249593760155997
"('VT43', '20180222-71WIooPA-VV__R2F20_RN2RP3')",8,49110,0.00016287308115151269
"('VT30', '20180222-71WIooPA-VV__R2F18_RN2RP1')",8,48663,0.0001643689260545294
"('VT30', '20180222-71WIooPA-VV__R2F19_RN2RP2')",8,48660,0.00016437905810799704
"('VT44', '20180222-71OOooPA-VV__R5F2_RN1RP2')",9,54489,0.0001651436749972476
"('VT16', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",1,6036,0.00016564518800728838
"('VT28', '20180222-71WIooPA-VV__R2F18_RN2RP1')",8,47699,0.00016769027606011697
"('VT1', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",1,5912,0.00016911889058007779
"('VT1', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",1,5910,0.0001691761123329386
"('VT34', '20180222-71OOooPA-VV__R5F3_RN1RP3')",9,52834,0.00017031584126563594
"('VT35', '20180222-71OOooPA-VV__R5F2_RN1RP2')",10,58410,0.00017117425539198904
"('VT35', '20180222-71WIooPA-VV__R2F19_RN2RP2')",10,58395,0.0001712182176183546
"('VT23', '20180222-71OOooPA-VV__R5F1_RN1RP1')",11,63925,0.00017204704704704705
"('VT9', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",1,5808,0.00017214666896195557
"('VT13', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",1,5800,0.00017238407171177384
"('VT29', '20180222-71OOooPA-VV__R5F1_RN1RP1')",10,57073,0.00017518350472119545
"('VT29', '20180222-71WIooPA-VV__R2F20_RN2RP3')",10,57062,0.00017521726941407346
"('VT10', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",1,5704,0.00017528483786152498
"('VT15', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",1,5704,0.00017528483786152498
"('VT18', '20180222-70OOooVH-VT__R7F4_RN1RP3')",6,33791,0.0001775305500488209
"('VT5', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",1,5623,0.00017780938833570413
"('VT20', '20180222-71OOooPA-VV__R5F3_RN1RP3')",12,67439,0.0001779069250270567
"('VT5', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",1,5618,0.0001779676098949991
"('VT48', '20180222-71WIooPA-VV__R2F20_RN2RP3')",8,43942,0.0001820250284414107
"('VT22', '20180222-71OOooPA-VV__R5F3_RN1RP3')",12,65706,0.00018259837487446363
"('VT19', '20180222-71OOooPA-VV__R5F1_RN1RP1')",12,65499,0.00018317534459861702
"('VT43', '20180222-71WIooPA-VV__R2F19_RN2RP2')",9,49105,0.00018324713930854746
"('VT27', '20180222-71OOooPA-VV__R5F1_RN1RP1')",12,65230,0.0001839305968547868
"('VT45', '20180222-71WIooPA-VV__R2F18_RN2RP1')",9,48411,0.0001858736059479554
"('VT36', '20180222-71WIooPA-VV__R2F18_RN2RP1')",8,41020,0.00019498878814468168
"('VT22', '20180222-71OOooPA-VV__R5F1_RN1RP1')",13,65704,0.0001978179162165041
"('VT31', '20180222-71WIooPA-VV__R2F20_RN2RP3')",10,50504,0.00019796492061606682
"('VT19', '20180222-71OOooPA-VV__R5F2_RN1RP2')",13,65499,0.00019843692758578582
"('VT33', '20180222-71OOooPA-VV__R5F2_RN1RP2')",9,44840,0.00020067337064371557
"('VT44', '20180222-71WIooPA-VV__R2F19_RN2RP2')",11,54481,0.00020186449387065992
"('VT44', '20180222-71WIooPA-VV__R2F18_RN2RP1')",11,54481,0.00020186449387065992
"('VT23', '20180222-24NYooVH-VG__R9F6_RN1RP2')",13,63989,0.00020311865254210807
"('VT35', '20180222-71OOooPA-VV__R5F3_RN1RP3')",12,58407,0.00020541262260565912
"('VT45', '20180222-71WIooPA-VV__R2F20_RN2RP3')",10,48413,0.0002065134336988621
"('VT45', '20180222-71WIooPA-VV__R2F19_RN2RP2')",10,48410,0.00020652622883106156
"('VT22', '20180222-24OOooVH-VG__R9F9_RN1RP1')",14,65756,0.00021286300745020526
"('VT27', '20180222-71OOooPA-VV__R5F3_RN1RP3')",14,65230,0.00021457911838636504
"('VT32', '20180222-71OOooPA-VV__R5F1_RN1RP1')",11,51123,0.00021512105448429617
"('VT14', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",1,4594,0.0002176278563656148
"('VT24', '20180222-71OOooPA-VV__R5F2_RN1RP2')",14,64143,0.0002182146920834827
"('VT36', '20180222-24NYooVH-VG__R9F6_RN1RP2')",9,41134,0.0002187492404540262
"('VT36', '20180222-71OOooPA-VV__R5F3_RN1RP3')",9,41040,0.00021925016443762334
"('VT47', '20180222-71WIooPA-VV__R2F18_RN2RP1')",9,40990,0.00021951754920851728
"('VT44', '20180222-71OOooPA-VV__R5F1_RN1RP1')",12,54488,0.00022018348623853212
"('VT20', '20180222-71OOooPA-VV__R5F1_RN1RP1')",15,67436,0.00022238365628382084
"('VT4', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",1,4430,0.00022568269013766644
"('VT16', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",1,4365,0.00022904260192395785
"('VT21', '20180222-71OOooPA-VV__R5F3_RN1RP3')",15,65247,0.0002298427875333272
"('VT42', '20180222-71WIooPA-VV__R2F20_RN2RP3')",8,34438,0.00023224757591592637
"('VT42', '20180222-71WIooPA-VV__R2F18_RN2RP1')",8,34438,0.00023224757591592637
"('VT49', '20180222-71OOooPA-VV__R5F1_RN1RP1')",11,47264,0.00023268112109994712
"('VT24', '20180222-71OOooPA-VV__R5F1_RN1RP1')",15,64144,0.0002337941676148319
"('VT7', '20180222-70OOooVH-VT__R7F4_RN1RP3')",8,33945,0.00023561982740847643
"('VT2', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",1,4243,0.000235626767200754
"('VT9', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",1,4236,0.0002360160490913382
"('VT26', '20180222-24WIooVL-VG__R9F4_RN1RP3')",15,63496,0.00023617955944639512
"('VT8', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",1,4232,0.00023623907394283014
"('VT31', '20180222-71OOooPA-VV__R5F2_RN1RP2')",12,50518,0.00023748268355432416
"('VT11', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",1,4152,0.00024078979051288225
"('VT2', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",1,4139,0.00024154589371980676
"('VT9', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",1,4128,0.0002421893921046258
"('VT50', '20180222-71WIooPA-VV__R2F18_RN2RP1')",9,37116,0.00024242424242424242
"('VT14', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",1,4102,0.00024372410431391665
"('VT19', '20180222-24NYooVH-VG__R9F8_RN1RP3')",16,65548,0.00024403636141785126
"('VT43', '20180222-71OOooPA-VV__R5F1_RN1RP1')",12,49112,0.0002442797817767283
"('VT12', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",1,4084,0.0002447980416156671
"('VT21', '20180222-71OOooPA-VV__R5F2_RN1RP2')",16,65247,0.00024516188345616964
"('VT17', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",1,4069,0.0002457002457002457
"('VT30', '20180222-71OOooPA-VV__R5F1_RN1RP1')",12,48674,0.00024647742677566444
"('VT30', '20180222-71WIooPA-VV__R2F20_RN2RP3')",12,48659,0.00024655338908179407
"('VT3', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",1,4026,0.00024832381425378696
"('VT15', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",1,4025,0.00024838549428713363
"('VT48', '20180222-71WIooPA-VV__R2F19_RN2RP2')",11,43937,0.0002502958041321562
"('VT26', '20180222-71OOooPA-VV__R5F3_RN1RP3')",16,63438,0.0002521511646231916
"('VT26', '20180222-71OOooPA-VV__R5F2_RN1RP2')",16,63435,0.00025216308647617845
"('VT38', '20180222-71WIooPA-VV__R2F20_RN2RP3')",8,31521,0.0002537346569824606
"('VT5', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",1,3932,0.0002542588354945334
"('VT31', '20180222-71OOooPA-VV__R5F3_RN1RP3')",13,50516,0.00025727799877298184
"('VT42', '20180222-71WIooPA-VV__R2F19_RN2RP2')",9,34433,0.0002613088670808896
"('VT29', '20180222-24WIooVL-VG__R9F2_RN1RP1')",15,57138,0.0002624534145189229
"('VT29', '20180222-71OOooPA-VV__R5F2_RN1RP2')",15,57068,0.00026277525708179317
"('VT26', '20180222-24OOooVH-VG__R9F10_RN1RP2')",17,63496,0.0002676617385417159
"('VT39', '20180222-71OOooPA-VV__R5F1_RN1RP1')",10,37291,0.00026808932736387765
"('VT39', '20180222-71WIooPA-VV__R2F20_RN2RP3')",10,37271,0.000268233148252461
"('VT45', '20180222-71OOooPA-VV__R5F1_RN1RP1')",13,48420,0.00026841203311791546
"('VT40', '20180222-71OOooPA-VV__R5F1_RN1RP1')",14,49329,0.0002837281883955171
"('VT40', '20180222-71WIooPA-VV__R2F20_RN2RP3')",14,49319,0.0002837857012547382
"('VT34', '20180222-71OOooPA-VV__R5F1_RN1RP1')",15,52829,0.00028385436378775263
"('VT38', '20180222-24OOooVH-VG__R9F10_RN1RP2')",9,31652,0.00028426139414421527
"('VT37', '20180222-71WIooPA-VV__R2F19_RN2RP2')",8,28128,0.0002843332385555871
"('VT33', '20180222-71OOooPA-VV__R5F3_RN1RP3')",13,44838,0.0002898486098414751
"('VT7', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",2,6858,0.0002915451895043732
"('VT36', '20180222-24OOooVH-VG__R9F10_RN1RP2')",12,41135,0.00029163730041072253
"('VT36', '20180222-24NYooVH-VG__R9F8_RN1RP3')",12,41129,0.0002916798327702292
"('VT44', '20180222-71OOooPA-VV__R5F3_RN1RP3')",16,54482,0.0002935887555506624
"('VT39', '20180222-71WIooPA-VV__R2F18_RN2RP1')",11,37269,0.0002950643776824034
"('VT49', '20180222-71WIooPA-VV__R2F19_RN2RP2')",14,47250,0.0002962085308056872
"('VT50', '20180222-71WIooPA-VV__R2F20_RN2RP3')",11,37114,0.0002962962962962963
"('VT20', '20180222-71OOooPA-VV__R5F2_RN1RP2')",20,67433,0.00029650275006300685
"('VT46', '20180222-71OOooPA-VV__R5F1_RN1RP1')",15,50101,0.0002993056109825205
"('VT46', '20180222-71WIooPA-VV__R2F20_RN2RP3')",15,50098,0.0002993235288248558
"('VT7', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",1,3278,0.0003049710277523635
"('VT19', '20180222-24NYooVH-VG__R9F5_RN1RP1')",20,65544,0.00030504545177231405
"('VT43', '20180222-71OOooPA-VV__R5F2_RN1RP2')",15,49109,0.00030534972722091034
"('VT21', '20180222-24NYooVH-VG__R9F8_RN1RP3')",20,65288,0.0003062411955656275
"('VT27', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",20,65269,0.0003063303159797209
"('VT16', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",2,6512,0.00030703101013202335
"('VT30', '20180222-24WIooVL-VG__R9F4_RN1RP3')",15,48768,0.0003074841645655249
"('VT18', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",2,6445,0.0003102218085931441
"('VT20', '20180222-24WIooVL-VG__R9F2_RN1RP1')",21,67479,0.0003111111111111111
"('VT24', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",20,64178,0.0003115361849278794
"('VT33', '20180222-24OOooVH-VG__R9F10_RN1RP2')",14,44922,0.00031155421043261525
"('VT41', '20180222-71WIooPA-VV__R2F18_RN2RP1')",11,35256,0.0003119063146851164
"('VT33', '20180222-71OOooPA-VV__R5F1_RN1RP1')",14,44833,0.00031217249760296116
"('VT16', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",1,3195,0.00031289111389236547
"('VT7', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",2,6381,0.00031333228889237035
"('VT28', '20180222-24WIooVL-VG__R9F4_RN1RP3')",15,47802,0.00031369596586987893
"('VT28', '20180222-24WIooVL-VG__R9F3_RN1RP2')",15,47795,0.0003137418950010458
"('VT28', '20180222-71OOooPA-VV__R5F1_RN1RP1')",15,47702,0.0003143533751074041
"('VT28', '20180222-71OOooPA-VV__R5F3_RN1RP3')",15,47701,0.00031435996311509766
"('VT29', '20180222-24WIooVL-VG__R9F3_RN1RP2')",18,57129,0.0003149771641555987
"('VT36', '20180222-24NYooVH-VG__R9F5_RN1RP1')",13,41131,0.0003159634454598483
"('VT36', '20180222-24WIooVL-VG__R9F3_RN1RP2')",13,41127,0.0003159941662615459
"('VT31', '20180222-24NYooVH-VG__R9F6_RN1RP2')",16,50598,0.00031611807009918205
"('VT47', '20180222-71WIooPA-VV__R2F19_RN2RP2')",13,40983,0.0003171041077178261
"('VT38', '20180222-71WIooPA-VV__R2F19_RN2RP2')",10,31514,0.00031721862707778203
"('VT49', '20180222-71OOooPA-VV__R5F2_RN1RP2')",15,47259,0.000317299149638279
"('VT9', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",2,6276,0.00031857279388340236
"('VT22', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",21,65726,0.00031940620864830333
"('VT37', '20180222-71OOooPA-VV__R5F1_RN1RP1')",9,28148,0.00031963632489256667
"('VT37', '20180222-71WIooPA-VV__R2F20_RN2RP3')",9,28132,0.0003198180590597349
"('VT37', '20180222-71WIooPA-VV__R2F18_RN2RP1')",9,28130,0.00031984079036213083
"('VT19', '20180222-24OOooVH-VG__R9F10_RN1RP2')",21,65547,0.00032027818448023427
"('VT25', '20180222-24WIooVL-VG__R9F4_RN1RP3')",21,65309,0.0003214449716822287
"('VT27', '20180222-24NYooVH-VG__R9F8_RN1RP3')",21,65268,0.000321646831778707
"('VT39', '20180222-71OOooPA-VV__R5F3_RN1RP3')",12,37289,0.0003217071928366532
"('VT39', '20180222-71WIooPA-VV__R2F19_RN2RP2')",12,37266,0.00032190568163528087
"('VT50', '20180222-24NYooVH-VG__R9F8_RN1RP3')",12,37227,0.0003222428099573028
"('VT11', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",2,6191,0.0003229452607782981
"('VT10', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",2,6176,0.0003237293622531564
"('VT1', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",1,3072,0.0003254149040026033
"('VT20', '20180222-24WIooVL-VG__R9F4_RN1RP3')",22,67480,0.00032591626914758084
"('VT24', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",21,64223,0.00032687877467156465
"('VT24', '20180222-24OOooVH-VG__R9F11_RN1RP3')",21,64201,0.00032699075083304785
"('VT7', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",1,3043,0.000328515111695138
"('VT30', '20180222-71OOooPA-VV__R5F2_RN1RP2')",16,48676,0.00032859607327692436
"('VT30', '20180222-71OOooPA-VV__R5F3_RN1RP3')",16,48672,0.00032862306933946765
"('VT15', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",2,6073,0.0003292181069958848
"('VT45', '20180222-71OOooPA-VV__R5F3_RN1RP3')",16,48417,0.00033035327152974213
"('VT16', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",2,6036,0.0003312355084465055
"('VT18', '20180222-24WIooVH-VG__R5F10_RN1RP1')",1,3010,0.00033211557622052476
"('VT29', '20180222-24OOooVH-VG__R9F9_RN1RP1')",19,57125,0.00033249335013299736
"('VT33', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",15,44956,0.00033354828667363413
"('VT33', '20180222-24WIooVL-VG__R9F4_RN1RP3')",15,44926,0.00033377094412674396
"('VT28', '20180222-24OOooVH-VG__R9F9_RN1RP1')",16,47796,0.0003346440224211495
"('VT19', '20180222-24WIooVL-VG__R9F2_RN1RP1')",22,65546,0.00033552952659834066
"('VT31', '20180222-71OOooPA-VV__R5F1_RN1RP1')",17,50510,0.0003364537771884339
"('VT8', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",1,2967,0.00033692722371967657
"('VT6', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",1,2955,0.00033829499323410016
"('VT34', '20180222-24WIooVL-VG__R9F3_RN1RP2')",18,52894,0.0003401874811006955
"('VT41', '20180222-71WIooPA-VV__R2F20_RN2RP3')",12,35256,0.0003402517863218782
"('VT20', '20180222-24NYooVH-VG__R9F6_RN1RP2')",23,67474,0.0003407558854467606
"('VT36', '20180222-71OOooPA-VV__R5F1_RN1RP1')",14,41031,0.0003410890486051894
"('VT35', '20180222-24OOooVH-VG__R9F9_RN1RP1')",20,58462,0.00034198556820902155
"('VT16', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",1,2919,0.00034246575342465754
"('VT24', '20180222-24NYooVH-VG__R9F6_RN1RP2')",22,64199,0.00034256707307578517
"('VT13', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",2,5803,0.0003445305770887166
"('VT8', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",2,5799,0.0003447681434235477
"('VT13', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",2,5797,0.0003448870494912916
"('VT4', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",1,2884,0.0003466204506065858
"('VT7', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",1,2881,0.00034698126301179735
"('VT42', '20180222-24WIooVL-VG__R9F4_RN1RP3')",12,34558,0.0003471217818918137
"('VT38', '20180222-24WIooVL-VG__R9F4_RN1RP3')",11,31656,0.0003473647645814255
"('VT39', '20180222-24NYooVH-VG__R9F5_RN1RP1')",13,37376,0.0003476958463719276
"('VT17', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",2,5750,0.0003477051460361613
"('VT7', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",1,2874,0.00034782608695652176
"('VT42', '20180222-71OOooPA-VV__R5F3_RN1RP3')",12,34451,0.00034819951832399965
"('VT42', '20180222-71OOooPA-VV__R5F1_RN1RP1')",12,34449,0.0003482197266475146
"('VT9', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",2,5740,0.00034831069313827936
"('VT18', '20180222-24OOooVH-VG__R9F11_RN1RP3')",1,2869,0.0003484320557491289
"('VT13', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",2,5733,0.0003487358326068004
"('VT11', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",1,2866,0.0003487966515521451
"('VT18', '20180222-24NYooVH-VG__R9F6_RN1RP2')",1,2865,0.0003489183531053733
"('VT18', '20180222-24NYooVH-VG__R9F5_RN1RP1')",1,2863,0.00034916201117318437
"('VT29', '20180222-71OOooPA-VV__R5F3_RN1RP3')",20,57062,0.0003503731474019831
"('VT10', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",1,2850,0.00035075412136092597
"('VT15', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",2,5697,0.00035093876118617303
"('VT10', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",2,5697,0.00035093876118617303
"('VT32', '20180222-24OOooVH-VG__R9F9_RN1RP1')",18,51195,0.0003514732587428973
"('VT32', '20180222-71OOooPA-VV__R5F2_RN1RP2')",18,51118,0.0003520025031289111
"('VT14', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",2,5675,0.00035229874933943986
"('VT27', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",23,65262,0.0003523014474994256
"('VT7', '20180222-24WIooVL-VG__R9F2_RN1RP1')",1,2824,0.00035398230088495576
"('VT7', '20180222-24OOooVH-VG__R9F10_RN1RP2')",1,2822,0.00035423308537017357
"('VT33', '20180222-24OOooVH-VG__R9F9_RN1RP1')",16,44921,0.0003560540311992345
"('VT28', '20180222-71OOooPA-VV__R5F2_RN1RP2')",17,47699,0.0003562746248637773
"('VT3', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",2,5584,0.00035803795202291446
"('VT24', '20180222-24WIooVL-VG__R9F3_RN1RP2')",23,64199,0.00035813272710286196
"('VT34', '20180222-24NYooVH-VG__R9F6_RN1RP2')",19,52899,0.0003590460712800937
"('VT34', '20180222-24NYooVH-VG__R9F5_RN1RP1')",19,52898,0.00035905285635995994
"('VT34', '20180222-24NYooVH-VG__R9F8_RN1RP3')",19,52894,0.0003590799992440421
"('VT46', '20180222-71OOooPA-VV__R5F2_RN1RP2')",18,50100,0.0003591524003352089
"('VT23', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",23,63954,0.0003595041968207325
"('VT26', '20180222-24WIooVL-VG__R9F3_RN1RP2')",23,63483,0.0003621705035744654
"('VT26', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",23,63473,0.00036222754189240265
"('VT48', '20180222-71OOooPA-VV__R5F2_RN1RP2')",16,43943,0.00036397552264610207
"('VT36', '20180222-24OOooVH-VG__R9F9_RN1RP1')",15,41133,0.0003645377661125693
"('VT40', '20180222-71OOooPA-VV__R5F3_RN1RP3')",18,49322,0.0003648155654641265
"('VT22', '20180222-24WIooVL-VG__R9F3_RN1RP2')",24,65743,0.0003649246582632627
"('VT22', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",24,65728,0.0003650079085046843
"('VT36', '20180222-71OOooPA-VV__R5F2_RN1RP2')",15,41033,0.000365425842915611
"('VT47', '20180222-71OOooPA-VV__R5F1_RN1RP1')",15,40996,0.00036575552900441346
"('VT25', '20180222-24NYooVH-VG__R9F8_RN1RP3')",24,65301,0.0003673938002296211
"('VT25', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",24,65296,0.00036742192284139623
"('VT29', '20180222-24OOooVH-VG__R9F11_RN1RP3')",21,57125,0.00036747978861162634
"('VT41', '20180222-71OOooPA-VV__R5F2_RN1RP2')",13,35266,0.0003684911703846481
"('VT20', '20180222-24NYooVH-VG__R9F8_RN1RP3')",25,67472,0.0003703868320073485
"('VT32', '20180222-24WIooVL-VG__R9F2_RN1RP1')",19,51196,0.00037098506296983307
"('VT45', '20180222-71OOooPA-VV__R5F2_RN1RP2')",18,48415,0.0003716474304709599
"('VT9', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",1,2686,0.0003721622627465575
"('VT16', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",1,2685,0.00037230081906180194
"('VT13', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",1,2678,0.0003732736095558044
