,Positive,Negative,Proportion
"('VT36', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",109,42170,0.0025781120650914167
"('VT22', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",109,67844,0.0016040498579900813
"('VT1', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",109,51884,0.0020964360587002098
"('VT49', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",109,47520,0.0022885216989649163
"('VT6', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",109,51080,0.0021293637304889723
"('VT32', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",108,52676,0.0020460745680509246
"('VT18', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",108,53650,0.002009003311135087
"('VT37', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",108,32084,0.0033548707753479124
"('VT4', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",108,53614,0.0020103495774543016
"('VT35', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",108,59816,0.0018022828916627728
"('VT16', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",108,51061,0.0021106529343938715
"('VT47', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",108,42128,0.0025570603276825455
"('VT36', '20180222-57WIooVB-VT__R4F5_RN1RP2')",107,43276,0.0024664038909250167
"('VT24', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",107,66466,0.0016072581977678638
"('VT23', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",107,66309,0.0016110575764875933
"('VT1', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",107,51046,0.0020917639239145308
"('VT45', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",107,50137,0.002129607515325213
"('VT47', '20180222-57WIooVB-VT__R4F5_RN1RP2')",107,43158,0.0024731307061134867
"('VT30', '20180222-57WIooVB-VT__R4F5_RN1RP2')",107,50768,0.002103194103194103
"('VT27', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",106,66774,0.0015849282296650717
"('VT30', '20180222-57WIooVB-VT__R4F6_RN1RP3')",106,50676,0.0020873537867748416
"('VT4', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",106,51890,0.0020386183552580967
"('VT25', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",106,67552,0.0015667031245381181
"('VT25', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",106,67566,0.001566379004610474
"('VT44', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",106,57056,0.0018543787831076589
"('VT16', '20180222-57NYooVH-VT__R7F1_RN1RP2')",106,52710,0.002006967585580127
"('VT8', '20180222-57NYooVH-VT__R6F20_RN1RP1')",106,50368,0.0021000911360304314
"('VT19', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",106,67753,0.0015620625119733564
"('VT50', '20180222-57WIooVB-VT__R4F5_RN1RP2')",106,39309,0.002689331472789547
"('VT1', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",106,51880,0.0020390105028276844
"('VT4', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",105,51903,0.0020189201661282878
"('VT6', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",105,52299,0.0020036638424547745
"('VT40', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",105,50743,0.002064977973568282
"('VT23', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",104,65485,0.001585631737029075
"('VT31', '20180222-57WIooVB-VT__R4F6_RN1RP3')",104,52487,0.001977524671521743
"('VT41', '20180222-57WIooVB-VT__R4F5_RN1RP2')",104,37465,0.002768239772152573
"('VT1', '20180222-57WIooVH-VT__R6F15_RN1RP2')",104,47761,0.0021727776036770084
"('VT6', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",104,51932,0.0019986163425320933
"('VT46', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",104,52829,0.00196474788884061
"('VT32', '20180222-57WIooVB-VT__R4F6_RN1RP3')",104,53094,0.001954960712808752
"('VT49', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",104,49015,0.0021173069484313606
"('VT33', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",104,45930,0.0022591997219446494
"('VT26', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",104,65850,0.001576856597022167
"('VT16', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",103,52408,0.0019614937822551464
"('VT16', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",103,53633,0.0019167783236563943
"('VT2', '20180222-57WIooVL-VT__R6F19_RN1RP3')",103,44569,0.002305694842406877
"('VT13', '20180222-57WIooVH-VT__R6F15_RN1RP2')",103,47681,0.002155533232881299
"('VT40', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",102,49551,0.002054256540390309
"('VT34', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",102,54304,0.0018747932213358822
"('VT35', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",102,60084,0.0016947462865118134
"('VT42', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",102,36131,0.002815113294510529
"('VT30', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",102,50265,0.0020251355053904343
"('VT7', '20180222-57NYooVH-VT__R7F2_RN1RP3')",101,54541,0.0018483950075033856
"('VT40', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",101,51047,0.0019746617658559476
"('VT6', '20180222-57NYooVH-VT__R7F1_RN1RP2')",101,52736,0.0019115392622594016
"('VT6', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",101,55809,0.0018064746914684313
"('VT13', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",101,52949,0.0019038642789820923
"('VT47', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",100,42132,0.002367872703163478
"('VT47', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",100,44021,0.0022664944130912717
"('VT33', '20180222-57WIooVB-VT__R4F5_RN1RP2')",100,47006,0.0021228718209994482
"('VT50', '20180222-57WIooVB-VT__R4F6_RN1RP3')",100,39219,0.002543299677000941
"('VT48', '20180222-57WIooVB-VT__R4F6_RN1RP3')",100,45908,0.0021735350373848026
"('VT48', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",99,44245,0.0022325455529496664
"('VT6', '20180222-57WIooVL-VT__R6F17_RN1RP1')",99,47447,0.002082194085727506
"('VT22', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",99,65916,0.0014996591683708249
"('VT17', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",99,50977,0.001938288041350145
"('VT1', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",99,51308,0.0019258077693699303
"('VT50', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",99,38363,0.0025739691123706516
"('VT43', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",99,50846,0.001943272156246933
"('VT50', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",98,37218,0.0026262193161110513
"('VT24', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",98,65679,0.0014898824817185339
"('VT1', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",98,52295,0.0018704788807665147
"('VT36', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",98,42767,0.0022862475212877638
"('VT8', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",98,52212,0.0018734467597017778
"('VT19', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",98,65728,0.001488773432990004
"('VT4', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",98,52294,0.0018705145823789892
"('VT9', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",97,51840,0.0018676473419720046
"('VT2', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",97,51859,0.0018669643544537687
"('VT27', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",97,65458,0.001479673556555564
"('VT46', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",97,51817,0.001868474785221713
"('VT4', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",96,52420,0.0018280143194455024
"('VT47', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",96,42620,0.002247401442082592
"('VT7', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",96,53366,0.0017956679510680482
"('VT12', '20180222-57WIooVL-VT__R6F19_RN1RP3')",96,44475,0.0021538668641044624
"('VT49', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",96,47437,0.002019649506658532
"('VT27', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",95,67559,0.0014042037425725012
"('VT4', '20180222-57NYooVH-VT__R7F1_RN1RP2')",95,52723,0.001798629255178159
"('VT45', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",95,51261,0.0018498325414751928
"('VT17', '20180222-57NYooVH-VT__R6F20_RN1RP1')",95,50366,0.001882642040387626
"('VT41', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",95,36949,0.0025645178706403195
"('VT49', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",95,50115,0.0018920533758215495
"('VT2', '20180222-57NYooVH-VT__R6F20_RN1RP1')",95,50424,0.0018804806112551714
"('VT50', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",94,40181,0.0023339540657976413
"('VT39', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",94,38478,0.0024370009333195062
"('VT10', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",94,52940,0.0017724478636346494
"('VT6', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",94,52438,0.0017893855173989187
"('VT18', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",94,52343,0.0017926273432881362
"('VT2', '20180222-57WIooVH-VT__R6F15_RN1RP2')",94,47713,0.0019662392536657814
"('VT1', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",94,53606,0.0017504655493482308
"('VT42', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",94,36487,0.00256963997703726
"('VT8', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",93,53567,0.0017331345508758852
"('VT11', '20180222-57WIooVL-VT__R6F19_RN1RP3')",93,44530,0.0020841270196983617
"('VT2', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",93,52993,0.0017518743171457635
"('VT8', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",92,51005,0.0018004970937628433
"('VT31', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",92,52415,0.0017521473327365875
"('VT39', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",92,38966,0.0023554713502995546
"('VT22', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",92,67113,0.001368945762964065
"('VT36', '20180222-57WIooVB-VT__R4F6_RN1RP3')",92,43188,0.0021256931608133085
"('VT47', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",92,42959,0.002137000301967434
"('VT21', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",92,66790,0.0013755569510481146
"('VT16', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",92,52288,0.0017563955708285604
"('VT11', '20180222-57NYooVH-VT__R6F20_RN1RP1')",92,50373,0.0018230456752204498
"('VT48', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",91,44018,0.00206307102858827
"('VT18', '20180222-57NYooVH-VT__R7F1_RN1RP2')",91,52774,0.001721365742930105
"('VT32', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",91,54115,0.0016787809467586614
"('VT23', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",91,64171,0.0014160779309700911
"('VT39', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",91,40587,0.0022370814690987756
"('VT14', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",90,52922,0.0016977288161171057
"('VT13', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",90,51827,0.0017335362212762679
"('VT50', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",90,40208,0.0022333614571442752
"('VT48', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",90,46970,0.0019124521886952825
"('VT18', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",90,53920,0.0016663580818366969
"('VT35', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",90,61076,0.0014714056828957264
"('VT29', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",90,58783,0.0015287143512306151
"('VT26', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",90,65069,0.0013812366672293927
"('VT46', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",89,50254,0.0017678723953677771
"('VT28', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",89,49351,0.0018001618122977347
"('VT44', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",89,54609,0.0016271161651248674
"('VT8', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",89,51839,0.0017139115698659683
"('VT43', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",89,51920,0.0017112422849891364
"('VT16', '20180222-57WIooVH-VT__R6F16_RN1RP3')",89,49255,0.0018036640726329443
"('VT6', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",89,53271,0.0016679160419790105
"('VT5', '20180222-57NYooVH-VT__R6F20_RN1RP1')",89,50344,0.0017647175460511967
"('VT39', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",89,40421,0.002196988397926438
"('VT10', '20180222-57WIooVL-VT__R6F19_RN1RP3')",89,44510,0.001995560438574856
"('VT43', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",88,50562,0.0017374136229022705
"('VT41', '20180222-57WIooVB-VT__R4F6_RN1RP3')",88,37394,0.002347793607598314
"('VT16', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",88,51335,0.0017112965015654473
"('VT32', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",88,53004,0.0016575001883522942
"('VT20', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",88,67675,0.0012986438026651712
"('VT37', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",88,31496,0.002786220871327254
"('VT23', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",88,66242,0.0013266998341625207
"('VT1', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",88,52419,0.0016759670139219532
"('VT33', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",88,46820,0.0018760126204485376
"('VT25', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",88,65494,0.0013418316001341832
"('VT39', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",88,38497,0.0022806790203446937
"('VT50', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",87,40194,0.0021598272138228943
"('VT29', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",87,57389,0.0015136752731574918
"('VT35', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",87,58718,0.001479466031800017
"('VT50', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",87,37473,0.00231629392971246
"('VT39', '20180222-57WIooVB-VT__R4F5_RN1RP2')",87,39535,0.0021957498359497247
"('VT44', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",87,56231,0.001544799176107106
"('VT24', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",87,64392,0.001349276508630717
"('VT47', '20180222-57WIooVB-VT__R4F6_RN1RP3')",87,43084,0.0020152417131870932
"('VT34', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",87,53185,0.0016331280973119087
"('VT6', '20180222-57WIooVH-VT__R6F16_RN1RP3')",87,49272,0.0017625964869628639
"('VT41', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",87,38221,0.002271066095854652
"('VT9', '20180222-57WIooVL-VT__R6F19_RN1RP3')",87,44575,0.0019479647127311809
"('VT13', '20180222-57NYooVH-VT__R7F1_RN1RP2')",87,52643,0.001649914659586573
"('VT21', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",86,65493,0.0013113954162155567
"('VT18', '20180222-57WIooVL-VT__R6F18_RN1RP2')",86,48112,0.0017843064027553012
"('VT13', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",86,53570,0.0016028030415983301
"('VT12', '20180222-57NYooVH-VT__R6F20_RN1RP1')",86,50335,0.0017056385236310268
"('VT9', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",86,52992,0.0016202569802931535
"('VT9', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",86,52246,0.001643353970801804
"('VT12', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",86,52910,0.0016227639821873349
"('VT20', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",86,69523,0.0012354724245428033
"('VT24', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",86,66400,0.0012935053996330054
"('VT17', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",86,51811,0.0016571285430757076
"('VT8', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",85,52979,0.0016018392884064527
"('VT42', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",85,37624,0.002254103794850036
"('VT13', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",85,51252,0.0016557258897091766
"('VT33', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",85,46493,0.0018248958735883893
"('VT32', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",85,51505,0.0016476061252180655
"('VT19', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",85,67022,0.0012666338832014543
"('VT47', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",85,41088,0.002064459718747723
"('VT40', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",85,49479,0.0017149544023888307
"('VT40', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",84,52142,0.0016083942863707732
"('VT18', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",84,55849,0.0015017967925911359
"('VT15', '20180222-57WIooVH-VT__R6F15_RN1RP2')",84,47654,0.001759604507939168
"('VT45', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",84,51152,0.001639472246076977
"('VT2', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",84,52268,0.001604523227383863
"('VT27', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",84,67494,0.001243008079552517
"('VT20', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",84,68888,0.0012178855187612364
"('VT4', '20180222-57WIooVL-VT__R6F17_RN1RP1')",84,47444,0.0017673792290860124
"('VT47', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",84,44182,0.0018976189400442777
"('VT18', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",84,53317,0.0015730042508567256
"('VT4', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",84,52304,0.0016034206306787815
"('VT42', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",84,35705,0.0023470898879543994
"('VT41', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",84,35660,0.002350044762757386
"('VT2', '20180222-57WIooVH-VT__R6F16_RN1RP3')",84,49174,0.001705306752202688
"('VT8', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",83,51852,0.0015981515355733128
"('VT14', '20180222-57NYooVH-VT__R6F20_RN1RP1')",83,50358,0.0016454868063678356
"('VT9', '20180222-57WIooVH-VT__R6F15_RN1RP2')",83,47721,0.0017362563802192285
"('VT2', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",83,51873,0.0015975055816460082
"('VT38', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",83,34804,0.0023791096970218134
"('VT15', '20180222-57NYooVH-VT__R6F20_RN1RP1')",83,50357,0.0016455194290245837
"('VT31', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",83,50915,0.0016275148045021373
"('VT31', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",83,53545,0.0015476989632281645
"('VT41', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",83,36489,0.0022694957891282947
"('VT10', '20180222-57WIooVH-VT__R6F15_RN1RP2')",83,47684,0.0017376012728452697
"('VT38', '20180222-57WIooVB-VT__R4F5_RN1RP2')",83,33852,0.0024458523648150875
"('VT17', '20180222-57WIooVH-VT__R6F15_RN1RP2')",83,47691,0.0017373466739230544
"('VT50', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",83,39122,0.0021170769034561917
"('VT1', '20180222-57WIooVH-VT__R6F16_RN1RP3')",83,49236,0.0016829213893225735
"('VT29', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",83,59822,0.0013855270845505383
"('VT3', '20180222-57NYooVH-VT__R6F20_RN1RP1')",83,50334,0.0016462701073050757
"('VT25', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",82,66831,0.0012254718813982336
"('VT19', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",82,67695,0.0012098499490977765
"('VT4', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",82,55818,0.0014669051878354203
"('VT31', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",82,52115,0.0015709715117727073
"('VT9', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",82,52264,0.001566499828067092
"('VT33', '20180222-57WIooVB-VT__R4F6_RN1RP3')",82,46931,0.0017441984132048583
"('VT14', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",82,51801,0.001580479155021876
"('VT40', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",82,49382,0.0016577713084263302
"('VT16', '20180222-57NYooVH-VT__R7F2_RN1RP3')",82,54463,0.00150334586121551
"('VT11', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",82,53553,0.0015288524284515707
"('VT42', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",82,35703,0.0022914629034511665
"('VT37', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",82,31499,0.0025964978943035367
"('VT10', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",82,51808,0.0015802659471959915
"('VT21', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",82,67476,0.0012137718700968058
"('VT13', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",82,51837,0.0015793832700938
"('VT7', '20180222-57WIooVH-VT__R6F14_RN1RP1')",82,50571,0.001618857718200304
"('VT39', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",82,37657,0.0021728185696494344
"('VT11', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",81,51235,0.0015784550627484606
"('VT41', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",81,37283,0.0021678621132641047
"('VT1', '20180222-57NYooVH-VT__R7F1_RN1RP2')",81,52718,0.001534119964393265
"('VT42', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",81,34565,0.0023379322288287247
"('VT50', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",81,38317,0.002109484869003594
"('VT39', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",81,39323,0.0020556288701654656
"('VT39', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",81,40439,0.0019990128331688053
"('VT39', '20180222-57WIooVB-VT__R4F6_RN1RP3')",81,39433,0.002049906362301969
"('VT37', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",81,31521,0.002563128915891399
"('VT6', '20180222-57WIooVL-VT__R6F18_RN1RP2')",81,48097,0.001681265307816846
"('VT43', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",81,49273,0.0016412043603355351
"('VT30', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",81,51733,0.001563284054502644
"('VT48', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",81,46842,0.0017262323380858
"('VT37', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",81,30310,0.0026652627422592214
"('VT17', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",81,51220,0.0015789165903198768
"('VT8', '20180222-57WIooVH-VT__R6F16_RN1RP3')",81,49149,0.0016453382084095063
"('VT47', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",81,44022,0.0018366097544384736
"('VT3', '20180222-57WIooVL-VT__R6F19_RN1RP3')",81,44494,0.0018171620863712842
"('VT4', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",81,53888,0.0015008616057366265
"('VT41', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",81,36528,0.0022125706793411455
"('VT1', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",80,53274,0.0014994189751471306
"('VT41', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",80,38387,0.0020797046819351654
"('VT16', '20180222-57WIooVL-VT__R6F18_RN1RP2')",80,48076,0.0016612675471384666
"('VT37', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",80,31345,0.002545743834526651
"('VT12', '20180222-57WIooVH-VT__R6F15_RN1RP2')",80,47646,0.0016762351757951641
"('VT11', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",80,52959,0.0015083240634250269
"('VT10', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",80,52209,0.0015299584998756909
"('VT14', '20180222-57WIooVH-VT__R6F15_RN1RP2')",80,47662,0.001675673411252147
"('VT10', '20180222-57NYooVH-VT__R6F20_RN1RP1')",80,50396,0.0015849116411760045
"('VT28', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",79,49690,0.001587333480680745
"('VT40', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",79,52040,0.0015157620061781692
"('VT23', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",79,64096,0.001231008959875341
"('VT4', '20180222-57WIooVH-VT__R6F14_RN1RP1')",79,50420,0.0015643874136121508
"('VT4', '20180222-57WIooVL-VT__R6F18_RN1RP2')",79,48091,0.0016400249117708118
"('VT19', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",79,65601,0.001202801461632156
"('VT4', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",79,53254,0.0014812592578703617
"('VT41', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",79,38401,0.002053014553014553
"('VT47', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",79,44041,0.0017905711695376247
"('VT46', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",79,50172,0.0015721080177508906
"('VT13', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",79,52373,0.0015061389460840388
"('VT13', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",79,52241,0.0015099388379204892
"('VT8', '20180222-57NYooVH-VT__R7F1_RN1RP2')",79,52651,0.0014981983690498767
"('VT13', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",79,51020,0.0015460185130824478
"('VT42', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",79,34845,0.002262054747451609
"('VT1', '20180222-57WIooVL-VT__R6F17_RN1RP1')",79,47436,0.0016626328527833316
"('VT48', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",79,46851,0.0016833581930534838
"('VT2', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",79,51280,0.0015381919429895443
"('VT5', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",79,52934,0.0014902005168543565
"('VT40', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",79,52035,0.0015159074337030357
"('VT14', '20180222-57WIooVL-VT__R6F19_RN1RP3')",78,44510,0.0017493496007894502
"('VT2', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",78,52272,0.001489971346704871
"('VT11', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",78,51008,0.00152683709822652
"('VT17', '20180222-57WIooVL-VT__R6F19_RN1RP3')",78,44547,0.0017478991596638655
"('VT5', '20180222-57WIooVL-VT__R6F19_RN1RP3')",78,44511,0.001749310368027989
"('VT8', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",78,52364,0.001487357461576599
"('VT48', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",78,45934,0.0016952099452316788
"('VT26', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",78,63725,0.0012225130479758006
"('VT47', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",78,41324,0.0018839669581179653
