,Positive,Negative,Proportion
"('VT15', '20180222-57WIooVB-VT__R4F6_RN1RP3')",291558,3,0.9999897105579965
"('VT7', '20180222-57WIooVB-VT__R4F6_RN1RP3')",291558,3,0.9999897105579965
"('VT15', '20180222-57WIooVB-VT__R4F5_RN1RP2')",291558,3,0.9999897105579965
"('VT15', '20180222-57WIooVB-VT__R4F4_RN1RP1')",291558,3,0.9999897105579965
"('VT37', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",291558,3,0.9999897105579965
"('VT37', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",291558,3,0.9999897105579965
"('VT14', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",291558,3,0.9999897105579965
"('VT14', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",291558,3,0.9999897105579965
"('VT37', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",291558,3,0.9999897105579965
"('VT37', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",291558,3,0.9999897105579965
"('VT37', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",291558,3,0.9999897105579965
"('VT9', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",291558,3,0.9999897105579965
"('VT7', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",291558,3,0.9999897105579965
"('VT7', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",291558,3,0.9999897105579965
"('VT14', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",291558,3,0.9999897105579965
"('VT14', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",291558,3,0.9999897105579965
"('VT7', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",291558,3,0.9999897105579965
"('VT9', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",291558,3,0.9999897105579965
"('VT9', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",291558,3,0.9999897105579965
"('VT15', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",291558,3,0.9999897105579965
"('VT15', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",291558,3,0.9999897105579965
"('VT13', '20180222-57WIooVB-VT__R4F4_RN1RP1')",291558,3,0.9999897105579965
"('VT15', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",291558,3,0.9999897105579965
"('VT37', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",291558,3,0.9999897105579965
"('VT10', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",291558,3,0.9999897105579965
"('VT37', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",291558,3,0.9999897105579965
"('VT37', '20180222-71OOooPA-VV__R5F1_RN1RP1')",291558,3,0.9999897105579965
"('VT37', '20180222-71OOooPA-VV__R5F2_RN1RP2')",291558,3,0.9999897105579965
"('VT37', '20180222-71OOooPA-VV__R5F3_RN1RP3')",291558,3,0.9999897105579965
"('VT37', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",291558,3,0.9999897105579965
"('VT12', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",291558,3,0.9999897105579965
"('VT37', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",291558,3,0.9999897105579965
"('VT37', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",291558,3,0.9999897105579965
"('VT37', '20180222-71WIooPA-VV__R2F18_RN2RP1')",291558,3,0.9999897105579965
"('VT37', '20180222-71WIooPA-VV__R2F20_RN2RP3')",291558,3,0.9999897105579965
"('VT37', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",291558,3,0.9999897105579965
"('VT7', '20180222-57WIooVB-VT__R4F4_RN1RP1')",291558,3,0.9999897105579965
"('VT7', '20180222-57WIooVB-VT__R4F5_RN1RP2')",291558,3,0.9999897105579965
"('VT12', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",291558,3,0.9999897105579965
"('VT15', '20180222-71OOooPA-VV__R5F1_RN1RP1')",291558,3,0.9999897105579965
"('VT15', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",291558,3,0.9999897105579965
"('VT15', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",291558,3,0.9999897105579965
"('VT14', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",291558,3,0.9999897105579965
"('VT14', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",291558,3,0.9999897105579965
"('VT13', '20180222-57WIooVB-VT__R4F5_RN1RP2')",291558,3,0.9999897105579965
"('VT7', '20180222-71WIooPA-VV__R2F20_RN2RP3')",291558,3,0.9999897105579965
"('VT7', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",291558,3,0.9999897105579965
"('VT7', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",291558,3,0.9999897105579965
"('VT7', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",291558,3,0.9999897105579965
"('VT14', '20180222-71WIooPA-VV__R2F20_RN2RP3')",291558,3,0.9999897105579965
"('VT7', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",291558,3,0.9999897105579965
"('VT9', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",291558,3,0.9999897105579965
"('VT9', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",291558,3,0.9999897105579965
"('VT9', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",291558,3,0.9999897105579965
"('VT9', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",291558,3,0.9999897105579965
"('VT9', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",291558,3,0.9999897105579965
"('VT9', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",291558,3,0.9999897105579965
"('VT9', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",291558,3,0.9999897105579965
"('VT9', '20180222-71OOooPA-VV__R5F3_RN1RP3')",291558,3,0.9999897105579965
"('VT9', '20180222-71OOooPA-VV__R5F2_RN1RP2')",291558,3,0.9999897105579965
"('VT9', '20180222-71OOooPA-VV__R5F1_RN1RP1')",291558,3,0.9999897105579965
"('VT9', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",291558,3,0.9999897105579965
"('VT9', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",291558,3,0.9999897105579965
"('VT7', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",291558,3,0.9999897105579965
"('VT7', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",291558,3,0.9999897105579965
"('VT9', '20180222-71WIooPA-VV__R2F18_RN2RP1')",291558,3,0.9999897105579965
"('VT7', '20180222-71OOooPA-VV__R5F1_RN1RP1')",291558,3,0.9999897105579965
"('VT9', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",291558,3,0.9999897105579965
"('VT9', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",291558,3,0.9999897105579965
"('VT9', '20180222-71WIooPA-VV__R2F20_RN2RP3')",291558,3,0.9999897105579965
"('VT9', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",291558,3,0.9999897105579965
"('VT7', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",291558,3,0.9999897105579965
"('VT7', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",291558,3,0.9999897105579965
"('VT13', '20180222-57WIooVB-VT__R4F6_RN1RP3')",291558,3,0.9999897105579965
"('VT7', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",291558,3,0.9999897105579965
"('VT7', '20180222-71OOooPA-VV__R5F2_RN1RP2')",291558,3,0.9999897105579965
"('VT7', '20180222-71OOooPA-VV__R5F3_RN1RP3')",291558,3,0.9999897105579965
"('VT7', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",291558,3,0.9999897105579965
"('VT7', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",291558,3,0.9999897105579965
"('VT7', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",291558,3,0.9999897105579965
"('VT7', '20180222-71WIooPA-VV__R2F18_RN2RP1')",291558,3,0.9999897105579965
"('VT38', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",291557,4,0.9999862807439952
"('VT38', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",291557,4,0.9999862807439952
"('VT38', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",291557,4,0.9999862807439952
"('VT38', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",291557,4,0.9999862807439952
"('VT38', '20180222-71WIooPA-VV__R2F20_RN2RP3')",291557,4,0.9999862807439952
"('VT38', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",291557,4,0.9999862807439952
"('VT38', '20180222-71WIooPA-VV__R2F18_RN2RP1')",291557,4,0.9999862807439952
"('VT38', '20180222-57WIooVB-VT__R4F5_RN1RP2')",291557,4,0.9999862807439952
"('VT38', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",291557,4,0.9999862807439952
"('VT38', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",291557,4,0.9999862807439952
"('VT38', '20180222-57WIooVB-VT__R4F6_RN1RP3')",291557,4,0.9999862807439952
"('VT38', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",291557,4,0.9999862807439952
"('VT38', '20180222-71OOooPA-VV__R5F3_RN1RP3')",291557,4,0.9999862807439952
"('VT38', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",291557,4,0.9999862807439952
"('VT38', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",291557,4,0.9999862807439952
"('VT38', '20180222-71OOooPA-VV__R5F2_RN1RP2')",291557,4,0.9999862807439952
"('VT38', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",291557,4,0.9999862807439952
"('VT38', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",291557,4,0.9999862807439952
"('VT38', '20180222-57WIooVB-VT__R4F4_RN1RP1')",291557,4,0.9999862807439952
"('VT38', '20180222-71OOooPA-VV__R5F1_RN1RP1')",291557,4,0.9999862807439952
"('VT38', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",291557,4,0.9999862807439952
"('VT38', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",291557,4,0.9999862807439952
"('VT2', '20180222-71WIooPA-VV__R2F20_RN2RP3')",291557,4,0.9999862807439952
"('VT4', '20180222-71OOooPA-VV__R5F1_RN1RP1')",291557,4,0.9999862807439952
"('VT2', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",291557,4,0.9999862807439952
"('VT4', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",291557,4,0.9999862807439952
"('VT4', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",291557,4,0.9999862807439952
"('VT4', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",291557,4,0.9999862807439952
"('VT4', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",291557,4,0.9999862807439952
"('VT4', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",291557,4,0.9999862807439952
"('VT4', '20180222-57WIooVB-VT__R4F6_RN1RP3')",291557,4,0.9999862807439952
"('VT4', '20180222-57WIooVB-VT__R4F5_RN1RP2')",291557,4,0.9999862807439952
"('VT4', '20180222-57WIooVB-VT__R4F4_RN1RP1')",291557,4,0.9999862807439952
"('VT2', '20180222-57WIooVB-VT__R4F4_RN1RP1')",291557,4,0.9999862807439952
"('VT2', '20180222-57WIooVB-VT__R4F5_RN1RP2')",291557,4,0.9999862807439952
"('VT2', '20180222-57WIooVB-VT__R4F6_RN1RP3')",291557,4,0.9999862807439952
"('VT2', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",291557,4,0.9999862807439952
"('VT2', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",291557,4,0.9999862807439952
"('VT2', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",291557,4,0.9999862807439952
"('VT2', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",291557,4,0.9999862807439952
"('VT2', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",291557,4,0.9999862807439952
"('VT2', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",291557,4,0.9999862807439952
"('VT2', '20180222-71OOooPA-VV__R5F1_RN1RP1')",291557,4,0.9999862807439952
"('VT2', '20180222-71OOooPA-VV__R5F2_RN1RP2')",291557,4,0.9999862807439952
"('VT2', '20180222-71OOooPA-VV__R5F3_RN1RP3')",291557,4,0.9999862807439952
"('VT2', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",291557,4,0.9999862807439952
"('VT2', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",291557,4,0.9999862807439952
"('VT2', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",291557,4,0.9999862807439952
"('VT2', '20180222-71WIooPA-VV__R2F18_RN2RP1')",291557,4,0.9999862807439952
"('VT2', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",291557,4,0.9999862807439952
"('VT2', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",291557,4,0.9999862807439952
"('VT2', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",291557,4,0.9999862807439952
"('VT2', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",291557,4,0.9999862807439952
"('VT4', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",291557,4,0.9999862807439952
"('VT2', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",291557,4,0.9999862807439952
"('VT4', '20180222-71OOooPA-VV__R5F2_RN1RP2')",291557,4,0.9999862807439952
"('VT4', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",291557,4,0.9999862807439952
"('VT4', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",291557,4,0.9999862807439952
"('VT4', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",291557,4,0.9999862807439952
"('VT4', '20180222-71OOooPA-VV__R5F3_RN1RP3')",291557,4,0.9999862807439952
"('VT4', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",291557,4,0.9999862807439952
"('VT38', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",291557,4,0.9999862807439952
"('VT4', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",291557,4,0.9999862807439952
"('VT4', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",291557,4,0.9999862807439952
"('VT4', '20180222-71WIooPA-VV__R2F20_RN2RP3')",291557,4,0.9999862807439952
"('VT4', '20180222-71WIooPA-VV__R2F18_RN2RP1')",291557,4,0.9999862807439952
"('VT4', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",291557,4,0.9999862807439952
"('VT4', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",291557,4,0.9999862807439952
"('VT4', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",291557,4,0.9999862807439952
"('VT50', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",291556,5,0.9999828509299941
"('VT50', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",291556,5,0.9999828509299941
"('VT50', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",291556,5,0.9999828509299941
"('VT50', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",291556,5,0.9999828509299941
"('VT50', '20180222-71WIooPA-VV__R2F20_RN2RP3')",291556,5,0.9999828509299941
"('VT50', '20180222-71WIooPA-VV__R2F18_RN2RP1')",291556,5,0.9999828509299941
"('VT50', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",291556,5,0.9999828509299941
"('VT50', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",291556,5,0.9999828509299941
"('VT50', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",291556,5,0.9999828509299941
"('VT50', '20180222-71OOooPA-VV__R5F3_RN1RP3')",291556,5,0.9999828509299941
"('VT50', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",291556,5,0.9999828509299941
"('VT50', '20180222-71OOooPA-VV__R5F2_RN1RP2')",291556,5,0.9999828509299941
"('VT50', '20180222-71OOooPA-VV__R5F1_RN1RP1')",291556,5,0.9999828509299941
"('VT50', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",291556,5,0.9999828509299941
"('VT50', '20180222-57WIooVB-VT__R4F4_RN1RP1')",291556,5,0.9999828509299941
"('VT50', '20180222-57WIooVB-VT__R4F5_RN1RP2')",291556,5,0.9999828509299941
"('VT50', '20180222-57WIooVB-VT__R4F6_RN1RP3')",291556,5,0.9999828509299941
"('VT50', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",291556,5,0.9999828509299941
"('VT50', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",291556,5,0.9999828509299941
"('VT50', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",291556,5,0.9999828509299941
"('VT50', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",291556,5,0.9999828509299941
"('VT50', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",291556,5,0.9999828509299941
"('VT50', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",291556,5,0.9999828509299941
"('VT41', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",291554,7,0.9999759913019917
"('VT41', '20180222-71WIooPA-VV__R2F18_RN2RP1')",291554,7,0.9999759913019917
"('VT41', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",291554,7,0.9999759913019917
"('VT41', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",291554,7,0.9999759913019917
"('VT41', '20180222-57WIooVB-VT__R4F5_RN1RP2')",291554,7,0.9999759913019917
"('VT41', '20180222-57WIooVB-VT__R4F4_RN1RP1')",291554,7,0.9999759913019917
"('VT41', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",291554,7,0.9999759913019917
"('VT41', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",291554,7,0.9999759913019917
"('VT41', '20180222-71OOooPA-VV__R5F1_RN1RP1')",291554,7,0.9999759913019917
"('VT41', '20180222-57WIooVB-VT__R4F6_RN1RP3')",291554,7,0.9999759913019917
"('VT41', '20180222-71OOooPA-VV__R5F2_RN1RP2')",291554,7,0.9999759913019917
"('VT41', '20180222-71OOooPA-VV__R5F3_RN1RP3')",291554,7,0.9999759913019917
"('VT41', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",291554,7,0.9999759913019917
"('VT41', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",291554,7,0.9999759913019917
"('VT41', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",291554,7,0.9999759913019917
"('VT41', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",291554,7,0.9999759913019917
"('VT41', '20180222-71WIooPA-VV__R2F20_RN2RP3')",291554,7,0.9999759913019917
"('VT41', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",291554,7,0.9999759913019917
"('VT41', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",291554,7,0.9999759913019917
"('VT41', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",291554,7,0.9999759913019917
"('VT41', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",291554,7,0.9999759913019917
"('VT41', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",291554,7,0.9999759913019917
"('VT41', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",291554,7,0.9999759913019917
"('VT39', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",291551,10,0.9999657018599881
"('VT39', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",291551,10,0.9999657018599881
"('VT39', '20180222-71OOooPA-VV__R5F3_RN1RP3')",291551,10,0.9999657018599881
"('VT39', '20180222-57WIooVB-VT__R4F5_RN1RP2')",291551,10,0.9999657018599881
"('VT39', '20180222-71OOooPA-VV__R5F2_RN1RP2')",291551,10,0.9999657018599881
"('VT39', '20180222-57WIooVB-VT__R4F6_RN1RP3')",291551,10,0.9999657018599881
"('VT39', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",291551,10,0.9999657018599881
"('VT39', '20180222-57WIooVB-VT__R4F4_RN1RP1')",291551,10,0.9999657018599881
"('VT39', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",291551,10,0.9999657018599881
"('VT39', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",291551,10,0.9999657018599881
"('VT39', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",291551,10,0.9999657018599881
"('VT39', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",291551,10,0.9999657018599881
"('VT39', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",291551,10,0.9999657018599881
"('VT39', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",291551,10,0.9999657018599881
"('VT39', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",291551,10,0.9999657018599881
"('VT39', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",291551,10,0.9999657018599881
"('VT39', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",291551,10,0.9999657018599881
"('VT39', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",291551,10,0.9999657018599881
"('VT39', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",291551,10,0.9999657018599881
"('VT39', '20180222-71WIooPA-VV__R2F20_RN2RP3')",291551,10,0.9999657018599881
"('VT39', '20180222-71WIooPA-VV__R2F18_RN2RP1')",291551,10,0.9999657018599881
"('VT39', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",291551,10,0.9999657018599881
"('VT39', '20180222-71OOooPA-VV__R5F1_RN1RP1')",291551,10,0.9999657018599881
"('VT47', '20180222-71WIooPA-VV__R2F20_RN2RP3')",291550,11,0.999962272045987
"('VT47', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",291550,11,0.999962272045987
"('VT47', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",291550,11,0.999962272045987
"('VT47', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",291550,11,0.999962272045987
"('VT47', '20180222-71OOooPA-VV__R5F1_RN1RP1')",291550,11,0.999962272045987
"('VT47', '20180222-71OOooPA-VV__R5F2_RN1RP2')",291550,11,0.999962272045987
"('VT47', '20180222-71OOooPA-VV__R5F3_RN1RP3')",291550,11,0.999962272045987
"('VT47', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",291550,11,0.999962272045987
"('VT47', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",291550,11,0.999962272045987
"('VT47', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",291550,11,0.999962272045987
"('VT47', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",291550,11,0.999962272045987
"('VT47', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",291550,11,0.999962272045987
"('VT47', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",291550,11,0.999962272045987
"('VT47', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",291550,11,0.999962272045987
"('VT47', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",291550,11,0.999962272045987
"('VT47', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",291550,11,0.999962272045987
"('VT47', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",291550,11,0.999962272045987
"('VT47', '20180222-71WIooPA-VV__R2F18_RN2RP1')",291550,11,0.999962272045987
"('VT47', '20180222-57WIooVB-VT__R4F4_RN1RP1')",291550,11,0.999962272045987
"('VT47', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",291550,11,0.999962272045987
"('VT47', '20180222-57WIooVB-VT__R4F6_RN1RP3')",291550,11,0.999962272045987
"('VT47', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",291550,11,0.999962272045987
"('VT47', '20180222-57WIooVB-VT__R4F5_RN1RP2')",291550,11,0.999962272045987
"('VT49', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",291549,12,0.9999588422319857
"('VT49', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",291549,12,0.9999588422319857
"('VT49', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",291549,12,0.9999588422319857
"('VT49', '20180222-71WIooPA-VV__R2F20_RN2RP3')",291549,12,0.9999588422319857
"('VT49', '20180222-71WIooPA-VV__R2F18_RN2RP1')",291549,12,0.9999588422319857
"('VT49', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",291549,12,0.9999588422319857
"('VT49', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",291549,12,0.9999588422319857
"('VT49', '20180222-71OOooPA-VV__R5F3_RN1RP3')",291549,12,0.9999588422319857
"('VT49', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",291549,12,0.9999588422319857
"('VT49', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",291549,12,0.9999588422319857
"('VT49', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",291549,12,0.9999588422319857
"('VT49', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",291549,12,0.9999588422319857
"('VT49', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",291549,12,0.9999588422319857
"('VT49', '20180222-71OOooPA-VV__R5F2_RN1RP2')",291549,12,0.9999588422319857
"('VT49', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",291549,12,0.9999588422319857
"('VT49', '20180222-57WIooVB-VT__R4F4_RN1RP1')",291549,12,0.9999588422319857
"('VT49', '20180222-57WIooVB-VT__R4F5_RN1RP2')",291549,12,0.9999588422319857
"('VT49', '20180222-57WIooVB-VT__R4F6_RN1RP3')",291549,12,0.9999588422319857
"('VT49', '20180222-71OOooPA-VV__R5F1_RN1RP1')",291549,12,0.9999588422319857
"('VT49', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",291549,12,0.9999588422319857
"('VT49', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",291549,12,0.9999588422319857
"('VT49', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",291549,12,0.9999588422319857
"('VT49', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",291549,12,0.9999588422319857
"('VT48', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",291547,14,0.9999519826039834
"('VT48', '20180222-71OOooPA-VV__R5F3_RN1RP3')",291547,14,0.9999519826039834
"('VT48', '20180222-71OOooPA-VV__R5F2_RN1RP2')",291547,14,0.9999519826039834
"('VT48', '20180222-71OOooPA-VV__R5F1_RN1RP1')",291547,14,0.9999519826039834
"('VT48', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",291547,14,0.9999519826039834
"('VT48', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",291547,14,0.9999519826039834
"('VT48', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",291547,14,0.9999519826039834
"('VT48', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",291547,14,0.9999519826039834
"('VT48', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",291547,14,0.9999519826039834
"('VT48', '20180222-57WIooVB-VT__R4F6_RN1RP3')",291547,14,0.9999519826039834
"('VT48', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",291547,14,0.9999519826039834
"('VT48', '20180222-57WIooVB-VT__R4F4_RN1RP1')",291547,14,0.9999519826039834
"('VT48', '20180222-57WIooVB-VT__R4F5_RN1RP2')",291547,14,0.9999519826039834
"('VT48', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",291547,14,0.9999519826039834
"('VT48', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",291547,14,0.9999519826039834
"('VT48', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",291547,14,0.9999519826039834
"('VT48', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",291547,14,0.9999519826039834
"('VT48', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",291547,14,0.9999519826039834
"('VT48', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",291547,14,0.9999519826039834
"('VT48', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",291547,14,0.9999519826039834
"('VT48', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",291547,14,0.9999519826039834
"('VT48', '20180222-71WIooPA-VV__R2F18_RN2RP1')",291547,14,0.9999519826039834
